"2202","Ensenada Vuelos Especiales",NULL,"ESE","ENSENADA ESPECIAL","Mexico"
"2203","Entergy Services",NULL,"ENS","ENTERGY SHUTTLE","United States"
"2204","Enterprise World Airways",NULL,"EWS","WORLD ENTERPRISE","Democratic Republic of the Congo"
"2205","Eos Airlines","E0","ESS","NEW DAWN","United States"
"2206","Equaflight Service",NULL,"EKA","EQUAFLIGHT","Republic of the Congo"
"2207","Equatair Air Services (Zambia)",NULL,"EQZ","ZAMBIA CARGO","Zambia"
"2208","Equatorial Airlines",NULL,"EQT",,"Equatorial Guinea"
"2209","Era Helicopters",NULL,"ERH","ERAH","United States"
"2210","Eram Air",NULL,"IRY","ERAM AIR","Iran"
"2211","Erfoto",NULL,"ERF","ERFOTO","Portugal"
"2212","Erie Airways",NULL,"ERE","AIR ERIE","United States"
"2213","Eritrean Airlines","B8","ERT","ERITREAN","Eritrea"
"2214","Escuela De Pilotos Are Aviacion",NULL,"CTV","ARE AVIACION","Spain"
"2215","Espace Aviation Services",NULL,"EPC","ESPACE","Democratic Republic of the Congo"
"2216","Esso Resources Canada",NULL,"ERC","ESSO","Canada"
"2217","Estafeta Carga Aerea","E7","ESF",,"Mexico"
"2218","Estonian Air","OV","ELL","ESTONIAN","Estonia"
"2219","Estrellas Del Aire",NULL,"ETA","ESTRELLAS","Mexico"
"2220","Ethiopian Airlines","ET","ETH","ETHIOPIAN","Ethiopia"
"2221","Eti 2000",NULL,"MJM","ELCO ETI","Italy"
"2222","Etihad Airways","EY","ETD","ETIHAD","United Arab Emirates"
"2223","Etram Air Wing",NULL,"ETM","ETRAM","Angola"
"2224","Euraviation",NULL,"EVN","EURAVIATION","Italy"
"2225","Euro Continental AIE",NULL,"ECN","EURO CONTINENTAL","Spain"
"2226","Euro Exec Express","RZ",,,"Sweden"
"2227","Euro Sun",NULL,"ESN","EURO SUN","Turkey"
"2228","Euro-Asia Air",NULL,"EAK","EAKAZ","Kazakhstan"
"2229","Euro-Asia Air International",NULL,"KZE","KAZEUR","Kazakhstan"
"2230","EuroAtlantic Airways",NULL,"MMZ","EUROATLANTIC","Portugal"
"2231","EuroJet Aviation",NULL,"GOJ","GOJET","United Kingdom"
"2232","Euroair",NULL,"EUP","EUROSTAR","Greece"
"2233","Euroamerican Air",NULL,"EUU","EUROAMERICAN","Uruguay"
"2234","Euroceltic Airways",NULL,"ECY","ECHELON","United Kingdom"
"2235","Eurocontrol",NULL,"EUC",,"Belgium"
"2236","Eurocopter",NULL,"ECF","EUROCOPTER","France"
"2237","Eurocypria Airlines","UI","ECA","EUROCYPRIA","Cyprus"
"2238","Eurofly",NULL,"EEZ","E-FLY","Italy"
"2239","Eurofly Service","GJ","EEU","EUROFLY","Italy"
"2240","Euroguineana de Aviacion",NULL,"EUG","EUROGUINEA","Equatorial Guinea"
"2241","Eurojet Italia",NULL,"ERJ","JET ITALIA","Italy"
"2242","Eurojet Limited",NULL,"JLN","JET LINE","Malta"
"2243","Eurojet Romania",NULL,"RDP","JET-ARROW","Romania"
"2244","Eurojet Servis",NULL,"EJS","EEJAY SERVICE","Czech Republic"
"2245","Eurolot","K2","ELO","EUROLOT","Poland"
"2246","Euromanx Airways","3W","EMX","EUROMANX","Austria"
"2247","Europe Air Lines",NULL,"GED","LANGUEDOC","France"
"2248","Europe Airpost",NULL,"FPO","FRENCH POST","France"
"2249","European 2000 Airlines",NULL,"EUT","FIESTA","Malta"
"2250","European Aeronautical Group UK",NULL,"EAG",,"United Kingdom"
"2251","European Air Express","EA","EAL","STAR WING","Germany"
"2252","European Air Transport","QY","BCS","EUROTRANS","Belgium"
"2253","European Aviation Air Charter","E7","EAF","EUROCHARTER","United Kingdom"
"2254","European Business Jets",NULL,"EBJ",,"United Kingdom"
"2255","European Coastal Airlines",NULL,"ECB","COASTAL CLIPPER","Croatia"
"2256","European Executive",NULL,"ETV","EURO EXEC","United Kingdom"
"2257","European Executive Express",NULL,"EXC","ECHO EXPRESS","Sweden"
"2258","Eurosense",NULL,"EBG","EUROSENSE","Bulgaria"
"2259","Euroskylink",NULL,"ESX","CATFISH","United Kingdom"
"2260","Eurowings","EW","EWG","EUROWINGS","Germany"
"2261","Evergreen International Airlines","EZ","EIA","EVERGREEN","United States"
"2262","Everts Air Alaska/Everts Air Cargo",NULL,"VTS","EVERTS","United States"
"2263","Examiner Training Agency",NULL,"EMN","AGENCY","United Kingdom"
"2264","Excel Airways","JN","XLA","EXPO","United Kingdom"
"2265","Excel Charter",NULL,"XEL","HELI EXCEL","United Kingdom"
"2266","Excellent Air",NULL,"GZA","EXCELLENT AIR","Germany"
"2267","Execair Aviation","MB","EXA","CANADIAN EXECAIRE","Canada"
"2268","Execujet Charter",NULL,"VCN","AVCON","Switzerland"
"2269","Execujet Middle East",NULL,"EJO","MIDJET","United Arab Emirates"
"2270","Execujet Scandinavia",NULL,"VMP","VAMPIRE","Denmark"
"2271","Executive Aerospace",NULL,"EAS","AEROSPACE","South Africa"
"2272","Executive Air",NULL,"LFL","LIFE FLIGHT","Zimbabwe"
"2273","Executive Air Charter",NULL,"EAC","EXECAIR","United States"
"2274","Executive Air Fleet",NULL,"XAF",,"United States"
"2275","Executive Aircraft Charter and Charter Services",NULL,"ECS","ECHO","Ireland"
"2276","Executive Aircraft Services",NULL,"XAH",,"United Kingdom"
"2277","Executive Airlines","OW","EXK","EXECUTIVE EAGLE","United States"
"2278","Executive Airlines",NULL,"EXU","SACAIR","Spain"
"2279","Executive Aviation Services",NULL,"JTR","JESTER","United Kingdom"
"2280","Executive Flight",NULL,"EXE","EXEC","United States"
"2281","Executive Flight Operations Ontario Government",NULL,"TRI","TRILLIUM","Canada"
"2282","Executive Jet Charter",NULL,"EXJ",,"United Kingdom"
"2283","Executive Jet Management",NULL,"EJM","JET SPEED","United States"
"2284","Executive Turbine Aviation",NULL,"TEA","TRAVELMAX","South Africa"
"2285","Eximflight",NULL,"EXF","EXIMFLIGHT","Mexico"
"2286","Exin",NULL,"EXN","EXIN","Poland"
"2287","Expertos En Carga",NULL,"EXR","EXPERTOS ENCARGA","Mexico"
"2288","Expo Aviation","8D","EXV","EXPOAVIA","Sri Lanka"
"2289","Express Air",NULL,"FXA","EFFEX","United States"
"2290","Express International Cargo",NULL,"EIC","EXCARGO","S"
"2291","Express Line Aircompany",NULL,"XPL","EXPRESSLINE","United States"
"2292","Express Net Airlines",NULL,"XNA","EXPRESSNET","United States"
"2293","Express One International","EO","LHN","LONGHORN","United States"
"2294","Express Tours",NULL,"XTO","EXPRESS TOURS","Canada"
"2295","ExpressJet","XE","BTA","JET LINK","United States"
"2296","Exxavia Limited",NULL,"JTM","SKYMAN","Ireland"
"2297","easyJet","U2","EZY","EASY","United Kingdom"
"2298","NetJets",NULL,"EJA",,"United States"
"2299","F.S. Air Service",NULL,"EYE","SOCKEYE","United States"
"2300","FAI Airservice",NULL,"IFA","RED ANGLE","Germany"
"2301","FINFO Flight Inspection Aircraft",NULL,"FLC","FLIGHT CHECK","United States"
"2302","FLM Aviation Mohrdieck",NULL,"FKI","KIEL AIR","Germany"
"2303","FLTPLAN",NULL,"DCM","DOT COM","United States"
"2304","FLowair Aviation",NULL,"FLW","QUICKFLOW","France"
"2305","FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt",NULL,"FMG","HUSKY","Germany"
"2306","FR Aviation",NULL,"FRA","RUSHTON","United Kingdom"
"2307","FSB Flugservice & Development",NULL,"FSB","SEABIRD","Germany"
"2308","FSH Luftfahrtunternehmen",NULL,"LEJ","LEIPZIG FAIR","Germany"
"2309","Fab Air",NULL,"FBA","FAB AIR","Kyrgyzstan"
"2310","Facts Air",NULL,"FCS","MEXFACTS","Mexico"
"2311","Fair Aviation",NULL,"FAV","FAIRAVIA","South Africa"
"2312","Fair Wind Air Charter",NULL,"FWD","FAIR WIND","United Arab Emirates"
"2313","Fairlines",NULL,"FLS","FAIRLINE","Netherlands"
"2314","Fairoaks Flight Centre",NULL,"FFC","FAIROAKS","United Kingdom"
"2315","Fairways Corporation",NULL,"FWY","FAIRWAYS","United States"
"2316","Falcon Air",NULL,"FCN","FALCON","Sweden"
"2317","Falcon Air",NULL,"FAR","FALCAIR","Slovenia"
"2318","Falcon Air Express",NULL,"FAO","PANTHER","United States"
"2319","Falcon Airline",NULL,"FAU","FALCON AIRLINE","Nigeria"
"2320","Falcon Aviation","IH",,,"Sweden"
"2321","Falcon Aviation Services",NULL,"FVS","FALCON AVIATION","United Arab Emirates"
"2322","Falcon Jet Centre",NULL,"FJC","FALCONJET","United Kingdom"
"2323","Falwell Aviation",NULL,"FAW","FALWELL","United States"
"2324","Far Eastern Air Transport","EF","EFA","Far Eastern","Taiwan"
"2325","Farmingdale State University",NULL,"FDL","FARMINGDALE STATE","United States"
"2326","Farnair Hungary",NULL,"FAH","BLUE STRIP","Hungary"
"2327","Farnair Netherlands",NULL,"FRN","FARNED","Netherlands"
"2328","Farnair Switzerland",NULL,"FAT","FARNER","Switzerland"
"2329","Farnas Aviation Services",NULL,"RAF","FARNAS","Sudan"
"2330","Faroecopter",NULL,"HBL","HELIBLUE","Denmark"
"2331","Faroejet","F6","RCK","ROCKROSE","Faroe Islands"
"2332","Farwest Airlines",NULL,"FRW","FARWEST","United States"
"2333","Faso Airways","F3","FSW","FASO","Burkina Faso"
"2334","Fast Helicopters",NULL,"FHL","FINDON","United Kingdom"
"2335","Fayban Air Services",NULL,"FAY","FAYBAN AIR","Nigeria"
"2336","Fayetteville Flying Service and Scheduled Skyways System",NULL,"SKM","SKYTEM","United States"
"2337","Federal Air",NULL,"FDR","FEDAIR","South Africa"
"2338","Federal Airlines",NULL,"FLL","FEDERAL AIRLINES","Sweden"
"2339","Federal Armed Forces",NULL,"DCN","DIPLOMATIC CLEARANCE","Germany"
"2340","Federal Armored Service",NULL,"FRM","FEDARM","United States"
"2341","Federal Aviation Administration",NULL,"NHK","NIGHTHAWK","United States"
"2342","Federal Express","FX","FDX","FEDEX","United States"
"2343","Feniks Airline",NULL,"FNK","AURIKA","Kazakhstan"
"2344","Feria Aviacion",NULL,"FER","FERIA","Spain"
"2345","Fika Salaama Airlines","N8","HGK","SALAAMA","Uganda"
"2346","Finalair Congo","4S","FNC","FINALAIR CONGO","Republic of the Congo"
"2347","Financial Airxpress",NULL,"FAK","FACTS","United States"
"2348","Fine Airlines",NULL,"FBF","FINE AIR","United States"
"2349","Finist'air",NULL,"FTR","FINISTAIR","France"
"2350","Finnair","AY","FIN","FINNAIR","Finland"
"2351","Finncomm Airlines","FC","WBA","WESTBIRD","Finland"
"2352","Finnish Air Force",NULL,"FNF","FINNFORCE","Finland"
"2353","Firefly","FY","FFM","FIREFLY","Malaysia"
"2354","First Air","7F","FAB",,"Canada"
"2355","First Air Transport",NULL,"JRF",,"Japan"
"2356","First Cambodia Airlines",NULL,"FCC","FIRST CAMBODIA","Cambodia"
"2357","First Choice Airways","DP","FCA","JETSET","United Kingdom"
"2358","First City Air",NULL,"MBL","FIRST CITY","United Kingdom"
"2359","First Flying Squadron",NULL,"GGA","JAWJA","United States"
"2360","First Line Air",NULL,"FIR","FIRSTLINE AIR","Sierra Leone"
"2361","First Sabre",NULL,"FTS","FIRST SABRE","Mexico"
"2362","Fischer Air","8F","FFR","FISCHER","Czech Republic"
"2363","Fischer Air Polska",NULL,"FFP","FLYING FISH","Poland"
"2364","Flagship Express Services",NULL,"FSX","FLAG","United States"
"2365","Flair Airlines",NULL,"FLE","FLAIR","Canada"
"2366","Flamenco Airways",NULL,"WAF","FLAMENCO","United States"
"2367","Flamingo Air",NULL,"FMR","FLAMINGO AIR","United States"
"2368","Flamingo Air-Line",NULL,"FLN","ILIAS","Kazakhstan"
"2369","Flash Airlines",NULL,"FSH","FLASH","Egypt"
"2370","Fleet Requirements Air Direction Unit",NULL,"BWY","BROADWAY","United Kingdom"
"2371","Fleetair",NULL,"FLR","FLEETAIR","South Africa"
"2372","Flexair",NULL,"FXY","FLEXY","Netherlands"
"2373","Flexflight",NULL,"FXT",,"Denmark"
"2374","Flight Alaska",NULL,"TUD","TUNDRA","United States"
"2375","Flight Calibration Service",NULL,"FCK","NAV CHECKER","Germany"
"2376","Flight Centre Victoria",NULL,"FCV","NAVAIR","Canada"
"2377","Flight Corporation",NULL,"FCP","FLIGHTCORP","New Zealand"
"2378","Flight Dispatch Services",NULL,"FDP",,"Poland"
"2379","Flight Express",NULL,"FLX","FLIGHT EXPRESS","United States"
"2380","Flight Inspection Center of the General Administration of Civil Aviation in China",NULL,"CFI","CHINA JET","China"
"2381","Flight Inspections and Systems",NULL,"LTS","SPECAIR","Russia"
"2382","Flight International",NULL,"IVJ","INVADER JACK","United States"
"2383","Flight Line",NULL,"MIT","MATCO","United States"
"2384","Flight Ops International",NULL,"FOI",,"United States"
"2385","Flight Options",NULL,"OPT","OPTIONS","United States"
"2386","Flight Precision Limited",NULL,"CLB","CALIBRATOR","United Kingdom"
"2387","Flight Safety Limited",NULL,"FSL","FLIGHTSAFETY","United Kingdom"
"2388","Flight Support Sweden",NULL,"FSU",,"Sweden"
"2389","Flight Trac",NULL,"CCK","CABLE CHECK","United States"
"2390","Flight Training Europe",NULL,"AYR","CYGNET","Spain"
"2391","Flight West Airlines",NULL,"FWQ",,"Australia"
"2392","Flight-Ops International",NULL,"KLO","KLONDIKE","Canada"
"2393","Flightcraft",NULL,"CSK","CASCADE","United States"
"2394","Flightexec",NULL,"FEX","FLIGHTEXEC","Canada"
"2395","Flightline","B5","FLT","FLIGHTLINE","United Kingdom"
"2396","Flightpass Limited",NULL,"FPS","FLIGHTPASS","United Kingdom"
"2397","Flightstar Corporation",NULL,"FSR","FLIGHTSTAR","United States"
"2398","Flightworks",NULL,"KDZ","KUDZU","United States"
"2399","Flint Aviation Services",NULL,"FAZ","FLINT AIR","United States"
"2400","Florida Air",NULL,"OJY","OHJAY","United States"
"2401","Florida Coastal Airlines","PA","FCL","FLORIDA COASTAL","United States"
"2402","Florida Department of Agriculture",NULL,"FFS","FORESTRY","United States"
"2403","Florida Jet Service",NULL,"FJS","FLORIDAJET","United States"
"2404","Florida West International Airways","RF","FWL","FLO WEST","United States"
"2405","Flugdienst Fehlhaber",NULL,"FFG","WITCHCRAFT","Germany"
"2406","Flugschule Basel",NULL,"FLU","YELLOW FLYER","Switzerland"
"2407","Flugschule Eichenberger",NULL,"EZB","EICHENBURGER","Switzerland"
"2408","Flugwerkzeuge Aviation Software",NULL,"FWZ",,"Austria"
"2409","Fly Air","F2","FLM","FLY WORLD","Turkey"
"2410","Fly CI Limited",NULL,"FCT","DEALER","United Kingdom"
"2411","Fly Europa Limited",NULL,"FEE","FLY EURO","United Kingdom"
"2412","Fly Excellent",NULL,"FXL","FLY EXCELLENT","Sweden"
"2413","Fly International Airways",NULL,"NVJ","NOUVINTER","Tunisia"
"2414","Fly Line",NULL,"FIL","FLYLINE","Spain"
"2415","Fly Me Sweden","SH","FLY","FLYBIRD","Sweden"
"2416","Fly Wex",NULL,"IAD","FLYWEX","Italy"
"2417","AirAsia X","D7","XAX","XANADU","Malaysia"
"2418","FlyLal","TE","LIL","LITHUANIA AIR","Lithuania"
"2419","FlyNordic","LF","NDC","NORDIC","Sweden"
"2420","Flybaboo","F7","BBO","BABOO","Switzerland"
"2421","Flybe","BE","BEE","JERSEY","United Kingdom"
"2422","Flycolumbia",NULL,"FCE","FLYCOLUMBIA","Spain"
"2423","Flycom",NULL,"FLO","FLYCOM","Slovenia"
"2424","Flygaktiebolaget Gota Vingar",NULL,"GVG","BLUECRAFT","Sweden"
"2425","Flyglobespan","B4","GSM","GLOBESPAN","United Kingdom"
"2426","Flygprestanda",NULL,"FPA",,"Sweden"
"2427","Flygtransporter I Nykoping",NULL,"ETS","EXTRANS","Sweden"
"2428","Flyguppdraget Backamo",NULL,"INU","INSTRUCTOR","Sweden"
"2429","Flyhy Cargo Airlines",NULL,"FYH","FLY HIGH","Thailand"
"2430","Flying Carpet Company",NULL,"FCR","FLYING CARPET","Lebanon"
"2431","Flying Service",NULL,"FYG","FLYING GROUP","Belgium"
"2432","Flying-Research Aerogeophysical Center",NULL,"FGP","FLYING CENTER","Russia"
"2433","Flylink Express",NULL,"FLK","FLYLINK","Spain"
"2434","Flyteam Aviation",NULL,"FTM","FLYTEAM","United Kingdom"
"2435","Focus Air",NULL,"FKS","FOCUS","United States"
"2436","Fokker",NULL,"FOP",,"Netherlands"
"2437","Fonnafly",NULL,"NOF","FONNA","Norway"
"2438","Ford Motor Company",NULL,"FOB","FORDAIR","United Kingdom"
"2439","Formosa Airlines","VY","FOS",,"Taiwan"
"2440","Formula One Management",NULL,"FOR","FORMULA","United Kingdom"
"2441","Forth and Clyde Helicopter Services",NULL,"FHS","HELISCOT","United Kingdom"
"2442","Fortunair Canada",NULL,"FXC","AIR FUTURE","Canada"
"2443","Forward Air International Airlines","BN",,,"United States"
"2444","Foster Aviation",NULL,"FSA","FOSTER-AIR","United States"
"2445","Foster Yeoman",NULL,"JFY","YEOMAN","United Kingdom"
"2446","Fotografia F3",NULL,"FTE","FOTOGRAFIA","Spain"
"2447","Four Island Air",NULL,"FIA","ISLANDAIR","Antigua and Barbuda"
"2448","Four Star Aviation / Four Star Cargo","HK","FSC","FOUR STAR","United States"
"2449","Four Winds Aviation",NULL,"WDS","WINDS","United States"
"2450","Foxair",NULL,"FXR","WILDFOX","Italy"
"2451","France Douanes",NULL,"FDO","FRENCH CUSTOM","France"
"2452","Free Bird Airlines",NULL,"FHY","FREE BIRD","Turkey"
"2453","Freedom Air",NULL,"FOM","FREE AIR","New Zealand"
"2454","Freedom Air","FP","FRE","FREEDOM","United States"
"2455","Freedom Air Services",NULL,"FFF","INTER FREEDOM","Nigeria"
"2456","Freedom Airlines",NULL,"FRL","FREEDOM AIR","United States"
"2457","Freedom Airways",NULL,"FAS","FREEDOM AIRWAYS","Cyprus"
"2458","Freeway Air",NULL,"FWC","FREEWAY","Netherlands"
"2459","Freight Runners Express",NULL,"FRG","FREIGHT RUNNERS","United States"
"2460","Force Aerienne Francaise",NULL,"FAF","FRENCH AIR FORCE","France"
"2461","Aviation Legere De L'Armee De Terre",NULL,"FMY","FRENCH ARMY","France"
"2462","France Marine Nationale",NULL,"FNY","FRENCH NAVY","France"
"2463","Fresh Air",NULL,"FRR","FRESH AIR","Nigeria"
"2464","Freshaer",NULL,"FAE","WILDGOOSE","United Kingdom"
"2465","Friendship Air Alaska",NULL,"FAL","FRIENDSHIP","United States"
"2466","Friendship Airlines",NULL,"FLF","FRIEND AIR","Uganda"
"2467","Froggy Corporate Aviation",NULL,"FGY",,"Australia"
"2468","Frontier Airlines","F9","FFT","FRONTIER FLIGHT","United States"
"2469","Frontier Commuter",NULL,"ITR","OUT BACK","United States"
"2470","Frontier Flying Service","2F","FTA","FRONTIER-AIR","United States"
"2471","Frontier Guard",NULL,"FNG","FINNGUARD","Finland"
"2472","Fujairah Aviation Centre",NULL,"FUJ","FUJAIRAH","United Arab Emirates"
"2473","Fujian Airlines",NULL,"CFJ","FUJIAN","China"
"2474","Full Express",NULL,"GAX","GRAND AIRE","United States"
"2475","Fumigacion Aerea Andaluza",NULL,"FAM","FAASA","Spain"
"2476","Fun Flying Thai Air Service",NULL,"FFY","FUN FLYING","Thailand"
"2477","Fundació Rego",NULL,"ROG","REGO","Spain"
"2478","Funtshi Aviation Service",NULL,"FUN","FUNTSHI","Democratic Republic of the Congo"
"2479","Futura Gael",NULL,"FGL","Applewood","Ireland"
"2480","Futura International Airways","FH","FUA","FUTURA","Spain"
"2481","G & L Aviation",NULL,"GML","GEEANDEL","South Africa"
"2482","G5 Executive",NULL,"EXH","BATMAN","Germany"
"2483","GAK/Mitchell Aero",NULL,"MTA","GAK AVIATION","United States"
"2484","GATSA",NULL,"GGS","GATSA","Mexico"
"2485","GB Airlink",NULL,"GBX","ISLAND TIGER","United States"
"2486","GB Airways","GT","GBL","GEEBEE AIRWAYS","United Kingdom"
"2487","GCS Air Service",NULL,"GCS","GALION","United States"
"2488","GEC Marconi Avionics",NULL,"FFU","FERRANTI","United Kingdom"
"2489","GECAS",NULL,"GCC","GECAS","Ireland"
"2490","GENSA",NULL,"GEN","GENSA-BRASIL","Brazil"
"2491","GETRA",NULL,"GET","GETRA","Equatorial Guinea"
"2492","GFW Aviation",NULL,"GFW",,"Australia"
"2493","GH Stansted Limited",NULL,"GHI",,"United Kingdom"
"2494","GM Helicopters",NULL,"GMG","GEE-EM HELICOPTERS","Latvia"
"2495","GP Express Airlines",NULL,"GPE","REGIONAL EXPRESS","United States"
"2496","GPM Aeroservicio",NULL,"GPR","GPM AEROSERVICIO","Mexico"
"2497","GR-Avia",NULL,"GIB","GRAVIA","Guinea"
"2498","GST Aero Aircompany",NULL,"BMK","MURAT","Kazakhstan"
"2499","GTA Air",NULL,"GTX","BIG-DEE","United States"
"2500","Ga-Ma Helicoptere",NULL,"GAH","GAMHELICO","France"
"2501","Gabon Express",NULL,"GBE","GABEX","Gabon"
"2502","Gabon-Air-Transport",NULL,"GRT",,"Gabon"
"2503","Gacela Air Cargo",NULL,"GIG","GACELA AIR","Mexico"
"2504","Gail Force Express",NULL,"GFC","GAIL FORCE","United States"
"2505","Gain Jet Aviation",NULL,"GNJ","HERCULES JET","Greece"
"2506","Galair International",NULL,"SWF","GALAIR","United Kingdom"
"2507","Galaircervis",NULL,"GLS","GALS","Ukraine"
"2508","Galaxy Air","7O","GAL","GALAXY","Kyrgyzstan"
"2509","Galaxy Airlines",NULL,"GXY","GALAX","Japan"
"2510","Galena Air Service",NULL,"GAS","GALENA AIR SERVICE","United States"
"2511","Galileo International","1G",,,"United States"
"2512","Gama Aviation",NULL,"GMA","GAMA","United Kingdom"
"2513","Gambia International Airlines","GC","GNR","GAMBIA INTERNATIONAL","Gambia"
"2514","Gambia New Millennium Air",NULL,"NML","NEWMILL","Gambia"
"2515","Gamisa Aviacion",NULL,"GMJ","GAMISA","Spain"
"2516","Gandalf Airlines","G7","GNF","Gandalf","Italy"
"2517","Gander Aviation",NULL,"GAN","GANAIR","Canada"
"2518","Garden State Airlines",NULL,"GSA","GARDEN STATE","United States"
"2519","Garrison Aviation",NULL,"AHM","AIR HURON","Canada"
"2520","Garuda Indonesia","GA","GIA","INDONESIA","Indonesia"
"2521","Gatari Hutama Air Services",NULL,"GHS","GATARI","Indonesia"
"2522","Gauteng Air Cargo",NULL,"EGO","GAUTENG","South Africa"
"2523","Gavina",NULL,"GVN","GAVINA","Spain"
"2524","Gazpromavia","4G","GZP","GAZPROMAVIA","Russia"
"2525","Geesair",NULL,"GEE","GEESAIR","Canada"
"2526","Gemini Air Cargo","GR","GCO","GEMINI","United States"
"2527","Gendall Air",NULL,"GAB","GENDALL","Canada"
"2528","Gendarmerie Belge",NULL,"GDB","BELGIAN GENERMERIE","Belgium"
"2529","Gendarmie Nationale",NULL,"FGN","FRANCE GENDARME","France"
"2530","General Aerospace",NULL,"SWK","SKYWALKER","Canada"
"2531","General Airways",NULL,"GWS","GENAIR","South Africa"
"2532","General Aviation",NULL,"GNZ","GONZO","Poland"
"2533","General Aviation Flying Services",NULL,"GTH","GOTHAM","United States"
